"","2.5%","97.5%","mean","Rhat"
"a[1]",-3.36130999515157,8.61839096290358,2.86628566644459,1.00001358684444
"a[2]",-12.1406159680547,18.2142891433454,4.21312407113136,1.00001549998783
"a[3]",-1.6250633053519,6.19967399914907,2.37254970832895,0.99998745151893
"a[4]",-6.91911053788465,12.9431446208698,3.17732052307775,1.00005914437872
"a[5]",-12.9839439656594,13.1048951172148,0.0521396564654766,1.00008137766861
"a[6]",-2.27944189032988,5.8014811004505,1.78147772884052,1.00005031769848
"a[7]",-2.82804098427999,11.856548406709,4.95207112801856,0.999977766634479
"a[8]",-0.00616200379280492,7.87776939264699,3.96858724018626,0.99996571750187
"a[9]",-6.65962582023899,19.1590111676771,7.04179195550594,0.999985688404744
"a[10]",-13.2444488819738,14.1530562808391,0.618904315571281,0.999979394080798
"a[11]",-6.98957390114505,2.72193337828692,-2.20997754050037,1.00001320373718
"a[12]",-9.14820381506884,14.8055943424204,3.271022259513,0.999986609960206
"a[13]",-8.19758970828438,10.0957897593919,1.08490370952702,0.999995369284458
"a[14]",2.90495898383877,13.0394438349594,8.22650234001646,1.00024632878027
"a[15]",-6.42266005970558,11.7228230689698,2.84460447343052,1.00002686603499
"b[1]",-0.40650145769132,0.174310697975746,-0.128348562196447,1.00001438692411
"b[2]",-1.00859481162462,0.654972560495292,-0.242841495525931,1.00001581465281
"b[3]",-0.302613974770557,0.0946720197864806,-0.108249194840866,0.999984715475038
"b[4]",-0.666200132454746,0.398724377352053,-0.141988577558355,1.00005617841761
"b[5]",-0.683439097706692,0.768380442354989,0.0406718171291574,1.00007566659544
"b[6]",-0.289900619107993,0.130021839528142,-0.0814808518729109,1.00004767489554
"b[7]",-0.643215031119852,0.181595183710064,-0.256535130926602,0.999980690742086
"b[8]",-0.349483023803102,0.0177195020012546,-0.167547850350691,0.999966580998959
"b[9]",-0.965654523523448,0.3497801376836,-0.34823509004412,0.999987468568817
"b[10]",-0.676156803807439,0.651702012886067,-0.0199776400273225,0.99997720475672
"b[11]",-0.132310161353399,0.404092103520432,0.139905594628194,1.00001619637604
"b[12]",-0.772548305669602,0.508491415265537,-0.156058060323988,0.9999870000228
"b[13]",-0.537643971119601,0.523502111691366,-0.0138764521556404,0.99999836977426
"b[14]",-0.709348257724577,-0.135405769337677,-0.435882879639949,1.00025494286075
"b[15]",-0.660842340525414,0.380921889356086,-0.152737104213509,1.00003097350161
"sigma_pop[1]",0.143230779557642,0.851190613554622,0.336945983619603,1.00002619821931
"sigma_pop[2]",0.50613340346562,5.54868318565839,1.70811486270031,1.00030766881541
"sigma_pop[3]",0.381114996689986,1.06648567198561,0.620932735516059,1.00008834643248
"sigma_pop[4]",0.549826305731224,1.35459431180173,0.848906573467204,0.999980247806457
"sigma_pop[5]",0.619362138318786,2.9672436670711,1.31118103600256,0.99996041067333
"sigma_pop[6]",0.313830715260608,0.877557984066814,0.512645318078144,0.999981339410973
"sigma_pop[7]",0.442121060383594,1.98421098552372,0.902847711594581,1.00002332840825
"sigma_pop[8]",0.287282650822977,0.724821964685717,0.44626496758776,1.00002199819297
"sigma_pop[9]",0.648223082885647,2.11212225284785,1.13614808401136,1.00005033735288
"sigma_pop[10]",0.577839674664017,2.34099768646441,1.12422733367296,0.999990271320829
