"","2.5%","97.5%","mean","Rhat"
"a[1]",-3.53803241783433,23.7684885743509,12.4907119839451,1.00001148632945
"a[2]",-14.0295318989879,26.1571556233153,6.49331854005169,1.00002513776925
"a[3]",-9.27620930075465,14.5535699883731,2.92978499023025,0.99998480998944
"a[4]",-16.3725450594118,21.213660812489,2.43909894305433,1.00010407642605
"a[5]",-17.641162449432,19.7911804789708,1.08978407189445,1.00001023551042
"a[6]",-0.0197333528885004,16.3913129905287,8.6501280600572,1.00010823496842
"a[7]",-6.31899954147101,26.7282134287333,11.7901432143879,0.999999450721939
"a[8]",-4.91115907982179,20.5955757802353,8.35771814724624,1.000119737764
"a[9]",-13.4795517337638,23.8750494135086,5.49162339861878,0.999994266336686
"a[10]",-18.3919900700286,19.7046037392454,0.761362431968496,1.00012244294991
"a[11]",-18.0947628636599,16.4061303438947,-0.994578939587034,1.00000488668645
"a[12]",-15.168747892662,21.914682806993,3.43722636290602,1.00000453089069
"a[13]",-15.5686888743262,18.1540122668494,1.46951887377659,1.00005241567772
"a[14]",11.1073692972927,32.8963939319513,24.5818626064008,1.00006875058771
"a[15]",-16.2421129597157,19.952749944981,1.92545572301641,1.00005918980193
"b[1]",-1.08526638874946,0.24372169451277,-0.536900576065347,1.00001616798889
"b[2]",-1.47773603459711,0.756115840524377,-0.396383741646694,1.00005339349502
"b[3]",-0.667543629863775,0.544618062536322,-0.0743273522052718,0.999985087060845
"b[4]",-0.889124261224319,1.14533241253719,0.124757470289906,1.00010007373323
"b[5]",-0.913271796915254,1.25248892600963,0.166647973823952,1.00002482652533
"b[6]",-0.812097398917913,0.039727836757861,-0.409842936157209,1.00010535014998
"b[7]",-1.40922713748509,0.462080608752457,-0.565146137033636,1.00000823637428
"b[8]",-0.901860394970744,0.293606392697114,-0.328237846955475,1.00013468369534
"b[9]",-1.09038762498064,0.825627173537641,-0.149807931536669,1.00000035822764
"b[10]",-0.822993421954254,1.04667966924074,0.106736785073261,1.00014734915332
"b[11]",-0.73484415701219,1.19968475608031,0.239298728128567,1.00000967986412
"b[12]",-1.22745048660228,0.802386978812076,-0.218649969649726,1.00002496378535
"b[13]",-0.918625507625784,1.08482438014459,0.0713975857283435,1.00004032865163
"b[14]",-1.67902877492806,-0.441204367171124,-1.20866595551263,1.00007251419964
