"","2.5%","97.5%","mean","Rhat"
"a[1]",-7.30356417261843,2.21892925928107,-2.67725090846621,1.00014707316484
"a[2]",-10.8670582329251,11.4645327522049,0.350040673892483,1.00011210959574
"a[3]",0.067785997620406,1.97671196505322,1.01836619878673,1.00007109469146
"a[4]",-2.98833933979166,4.04148339809672,0.54768300640427,0.999983170304209
"a[5]",-1.12460480939009,7.5101016194243,3.33945588906549,1.00010663701455
"a[6]",-2.36406805450644,3.17551558488849,0.403919731892041,0.999971828499633
"a[7]",-1.88958505204518,5.12878971507797,1.62321467562595,0.999990770966766
"a[8]",-3.74134256077716,3.71782470428304,0.00349087394679433,0.999999247235824
"a[9]",-5.73162807500598,14.7904667252553,4.9614497314304,0.999999981919258
"a[10]",-4.58569659264138,3.67605303802811,-0.502424195918245,1.00000660766213
"a[11]",-2.16378940351847,1.42728301734813,-0.354765699543627,1.00002991047189
"a[12]",-4.55788860967893,5.57080158472329,0.528417460506959,1.00000602120439
"a[13]",-7.89141034698476,6.61630849594272,-0.792911337282321,1.00000839732428
"a[14]",-0.189802017514611,2.89300069721847,1.34158283385481,1.00011618420974
"a[15]",-2.56788906017924,4.40013767027098,0.941758273700374,0.999981400167855
"b[1]",-0.107346172016653,0.35458664630546,0.128947930603396,1.0001401461711
"b[2]",-0.621955925575713,0.594332992353126,-0.0159384976340265,1.0001145443562
"b[3]",-0.0914829118686571,0.00519547314650664,-0.0430056015329856,1.00006151287735
"b[4]",-0.210355000011747,0.1658907476474,-0.0227621396565394,0.999986053737083
"b[5]",-0.405036336690174,0.0755656900979792,-0.1735488958199,1.00010576785675
"b[6]",-0.152095383012691,0.136420770478054,-0.00745271639932678,0.999971653809913
"b[7]",-0.29284928580969,0.100751155480469,-0.0965859551004602,0.999991829836684
"b[8]",-0.162860681489663,0.185614016475639,0.0110493217270879,0.999997451285473
"b[9]",-0.766847753717717,0.281167112466085,-0.264404143476087,1.00000041370302
"b[10]",-0.193164128218005,0.206018155695266,0.00905227054923152,1.00000772979132
"b[11]",-0.077165303846018,0.121665999878491,0.0217778985499028,1.00003275428472
"b[12]",-0.274495006317743,0.26525889581342,-0.00632277884950791,1.00000560543816
"b[13]",-0.365372846902168,0.478555091460432,0.0638511132255064,1.00000645979673
"b[14]",-0.160870987274864,0.0140347450026231,-0.0727936767781215,1.00012511052743
"b[15]",-0.251523827000118,0.148957937958103,-0.0527434669270631,0.999981213706631
"sigma_pop[1]",0.111783923974047,0.698003220622814,0.26438878139056,1.0001486932641
"sigma_pop[2]",0.220348133424372,3.31679142348865,0.880705992831103,1.00005576103011
"sigma_pop[3]",0.0902578120860008,0.255809361765177,0.14822445109166,1.00016343022852
"sigma_pop[4]",0.167579574782536,0.415391196837241,0.258162227083913,0.999965511756143
"sigma_pop[5]",0.114782483414157,0.70079229472224,0.272240314378878,1.00000676511772
"sigma_pop[6]",0.214884754919503,0.604397855126733,0.350675262786662,1.0000535365325
