"","2.5%","97.5%","mean","Rhat"
"a[1]",-10.0613691452572,22.0229357561127,6.19424515210991,0.999967612974025
"a[2]",-14.1940959513942,21.9183893912665,4.06890568838934,0.999982242842327
"a[3]",-9.29178485288755,22.1102250990084,6.63101900504019,0.999976890360451
"a[4]",-13.3649553792241,25.7937163821303,6.13137807858227,0.999982569004252
"a[5]",-13.5106107331049,24.4917272694028,5.53743735504091,0.999974098317632
"a[6]",-8.5851953003933,25.8999654127761,8.87202319344831,1.00016145473766
"a[7]",-12.4773657910069,24.5939106546627,6.31506997731581,0.999983917384127
"a[8]",-15.3221275016757,22.7190546597421,3.76868915628075,1.00000767038568
"a[9]",-15.3799019488948,23.4918919408555,4.04125363324443,0.999980159683762
"a[10]",-20.070045034153,18.943456755573,-0.51619538746659,0.999967388947805
"a[11]",-17.5366798258737,19.1687854583494,0.808737790053918,0.999987152785805
"a[12]",-16.6766245271473,22.1166048514399,2.75790577901631,0.999967893975385
"a[13]",-11.5803939084714,19.5720072958873,4.23914848345346,0.999976777601543
"a[14]",-7.2750404777609,32.297405514606,12.5875644479625,1.00002979261809
"a[15]",-17.6056480125019,20.8860116434474,1.75103785950895,0.999963083753384
"b[1]",-0.998124538231044,0.588127090322646,-0.216087570519722,0.99996252968448
"b[2]",-1.04984447828548,1.0308618683688,-0.0200879286270315,0.999996394542102
"b[3]",-1.03309799729437,0.628961641174188,-0.219973153907564,0.999974333187351
"b[4]",-1.11180033419091,1.0207717209021,-0.0397712826079268,0.999974537390223
"b[5]",-1.11657367678516,1.0702264649309,-0.0310510953788549,0.999967868374215
"b[6]",-1.49126837337698,0.346928199767586,-0.582459678448079,1.00016390780726
"b[7]",-1.32949543627399,0.803048793250003,-0.279078961968379,0.9999896785444
"b[8]",-0.948065607087803,0.892294330636111,-0.0313098676459071,0.999996416583139
"b[9]",-0.965149765079447,1.16409194871525,0.0999940670134866,0.999987018962375
"b[10]",-0.997567084124411,0.984635753561124,-0.00271604629548016,0.999967641012796
"b[11]",-0.9972224103466,1.06365998918679,0.0334350797364312,0.999979864608245
"b[12]",-1.22855232706339,0.934529292179347,-0.15006417762671,0.999966274747706
"b[13]",-0.955501703223572,0.75844684590091,-0.11167644964856,0.999973682357342
"b[14]",-1.60839324976095,0.600128925754042,-0.521257229969077,1.00003351033162
"b[15]",-1.25036480513719,1.15740782891215,-0.0500748854934151,0.999968478544638
"sigma_pop[1]",3.50772971652159,7.26662009763861,4.99726055127122,0.999972252808825
"sigma_pop[2]",5.4742729988343,13.0282703475161,8.31438792295943,0.999966348735287
"sigma_pop[3]",4.20418468396498,8.77855469403339,6.01708707492448,0.999965673456115
"sigma_pop[4]",5.51784072026333,11.4278621567352,7.83871716726474,0.999990880592826
"sigma_pop[5]",7.01655560232576,15.0587110507864,10.1623706152082,1.00001973017252
"sigma_pop[6]",4.34834705632606,9.08495994676353,6.21664640915692,1.00002442152024
"sigma_pop[7]",5.88242648711994,14.1569450052515,9.0127382732182,0.999991420607115
"sigma_pop[8]",6.72114821333972,13.6257801489752,9.46634456896737,0.999960924185772
"sigma_pop[9]",8.22320427599852,18.6958852572395,12.2393302830856,0.999998167096438
"sigma_pop[10]",6.22988411859157,16.0102638656309,9.78942995835051,0.999966751924179
"sigma_pop[11]",5.35115284610298,11.2706287244398,7.64989781897291,1.0000146204279
"sigma_pop[12]",8.95727520391449,19.1864597913164,12.9223102446655,1.00002848549056
"sigma_pop[13]",3.11146994501857,7.99443577161448,4.90931161313595,1.00006601275759
"sigma_pop[14]",5.98004179252304,14.9063802305174,9.44723899492057,0.999985084222511
"sigma_pop[15]",10.0372682589003,23.3668367323501,15.0117849975543,0.999968290277386
"mu[1]",-0.520161123737579,4.60097504707882,2.07739106397366,1.0000252110359
"mu[2]",-0.518594816448063,4.50895132149551,2.02900288115153,1.00002610512563
"mu[3]",-0.932744310714359,4.21275765649058,1.62399303561779,1.00000934796698
"mu[4]",-0.967031857437214,4.21732128766048,1.60766641821814,1.00000805670885
"mu[5]",-1.15954496864349,6.22460041360191,2.61151323289292,1.00000125597889
"mu[6]",-0.536317117417837,4.3450970496512,1.92111344508241,1.00002583856685
"mu[7]",-1.0734987490533,4.23776863000835,1.56276822252996,1.00000448259396
"mu[8]",-0.652139524553972,4.21938881039455,1.7752543349816,1.00002008162262
"mu[9]",-0.525292526971242,4.61737687439313,2.08642043653,1.00002498509713
"mu[10]",-0.812605630335992,4.20925785847558,1.67832362446834,1.00001353261021
"mu[11]",-1.19143144317007,6.29388672170644,2.6288002385345,1.00000053672614
"mu[12]",-1.06067123761147,4.23511425246757,1.5694909488669,1.0000050176177
"mu[13]",-1.17104533207804,4.2560950733836,1.52351231532612,1.00000138175899
"mu[14]",-1.73757994512124,4.46290630606853,1.33227481541617,0.999987867340212
"mu[15]",-2.01422859808608,4.5939376261737,1.24800066291348,0.999983101382926
"mu[16]",-0.657654329248242,4.21430226594657,1.76805141668457,1.00001965397569
"mu[17]",-1.65112083122402,4.42759169016104,1.3574850326971,0.999989444090905
"mu[18]",-1.17597369164857,8.50366612470821,3.75034462031263,0.999996976929152
"mu[19]",-1.19051868336349,8.52079433016481,3.75201861429792,0.999995920588414
"mu[20]",-1.8513813787865,9.35373857157595,3.67647365405374,1.00003204494451
"mu[21]",-1.51148668843002,8.95366674102912,3.69142839957664,1.00002908948451
"mu[22]",-1.61064879571725,9.04947003248524,3.68699590250654,1.00003020449736
"mu[23]",-1.25450375873253,8.58654263271969,3.75749257484879,0.999992588465241
"mu[24]",-1.09075503159769,8.41361851022408,3.73629981014727,1.00000622171586
"mu[25]",-1.48138807128414,8.92159951289236,3.69303822387921,1.00002863077164
"mu[26]",-1.9348591871044,9.44463100382944,3.67342459354466,1.0000323876535
"mu[27]",-2.4180736679331,9.90250027533367,3.65790666868028,1.00003307233828
"mu[28]",-1.36540289057741,8.79919741287975,3.69864610402121,1.00002680146756
"mu[29]",-1.50385591626629,8.81749964459158,3.77190566363868,0.999984980610476
"mu[30]",-0.354406844986558,5.49248592457432,2.59866667954351,1.00003083047575
"mu[31]",-0.52698635260945,5.38439881253246,2.42843189963618,1.00002882534899
"mu[32]",-2.00113400900068,5.86234067127625,1.85118568085717,1.00000336710189
"mu[33]",-0.379053996087047,5.47151235134475,2.57608887919663,1.00003087747773
"mu[34]",-0.310841872106474,5.74998268360204,2.77186498617437,1.00002748660733
"mu[35]",-1.96261606277555,5.84741544837794,1.86236765098063,1.00000381909763
"mu[36]",-1.22099153784588,5.54041691782994,2.10892089358545,1.00001514716581
"mu[37]",-1.44028026793587,5.61218966037238,2.03541319725476,1.00001155135741
"mu[38]",-1.45566742796475,5.61640936855768,2.02939012332627,1.00001126234846
"mu[39]",-0.33094782371724,5.52511068978303,2.63703977319194,1.00003052961294
"mu[40]",-1.29449015132766,8.21303695228954,3.55414451475814,0.999996900620365
"mu[41]",-0.316980575381977,5.66214435799348,2.72649552318093,1.00002882121447
