"","2.5%","97.5%","mean","Rhat"
"a[1]",0.145354631439843,7.79963620515632,4.14817757158561,0.99999855150171
"a[2]",-8.97663209271883,14.8863855186169,4.26654433907665,0.99999366238949
"a[3]",-4.03321825550342,4.44710205322238,0.207894632805384,0.999975794823766
"a[4]",-7.48752749464219,17.4783434938504,5.27427575656065,0.999977620828561
"a[5]",-13.3626171520642,19.9503074043341,3.67874158390438,0.999993382726972
"a[6]",-0.349183908467138,5.34941479378248,2.52008633198581,1.00004425094538
"a[7]",2.12384754484761,10.781065469801,6.69712944875936,1.00004570512085
"a[8]",-0.530528658767675,7.3601602225032,3.46858085542266,0.999985871669792
"a[9]",-5.33486157613446,19.8989074710527,8.0728060634117,1.00003298154339
"a[10]",-10.7249819619856,14.8859832772715,2.39144169523651,0.999991339911771
"a[11]",-12.3257363089008,12.2842020690941,-0.0988017770064894,1.00008172697337
"a[12]",-7.18850394106319,17.3238607210119,5.69687490418181,1.00008101911497
"a[13]",-8.20277674249431,7.93047272158553,-0.252940845822752,1.00001227553933
"a[14]",5.07708145340912,9.62289779689421,7.42104540914136,1.00005525099786
"a[15]",-12.2582036270545,16.9290681729314,2.73191569726558,0.999995284398639
"b[1]",-0.353453688673921,0.0190658186956859,-0.175881414469335,0.999998080784557
"b[2]",-0.810658563455493,0.49649600078434,-0.230743346555439,1.00000025915749
"b[3]",-0.193765167478108,0.235859949275948,0.0208396427993799,0.99997505462817
"b[4]",-0.847915577546655,0.489902252915076,-0.193369073313868,0.999976123693759
"b[5]",-1.02129752523817,0.842893519997748,-0.110253874455582,1.00000112841465
"b[6]",-0.249108378619124,0.0461146003534597,-0.102365322575776,1.00005644701271
"b[7]",-0.593917160094193,-0.109106312103972,-0.364821997676705,1.00004988111565
"b[8]",-0.318363211972325,0.0489308531127201,-0.137217587745023,0.999981243974615
"b[9]",-0.974540147522267,0.316089751885947,-0.370291156335132,1.00003431986179
"b[10]",-0.690514101303284,0.551912489297238,-0.0855543981007822,0.999995625305321
"b[11]",-0.626240783933466,0.742829361762065,0.0603323650435118,1.00007636050577
"b[12]",-0.900674769407957,0.403847393157437,-0.281316729170573,1.00008177649847
"b[13]",-0.427581285911912,0.508375663218161,0.0489457291216605,1.00002118367093
"b[14]",-0.486332877860521,-0.228450401419152,-0.361340656396358,1.00005578262331
"b[15]",-0.899637583675381,0.77846391842987,-0.0824001566434368,0.999999081644696
"sigma_pop[1]",0.0857844253378642,0.532183673377874,0.204511776081903,1.00008823057695
"sigma_pop[2]",0.243968958233485,3.46491159798594,0.955499378492166,1.00011611727134
"sigma_pop[3]",0.416806596627731,1.17735098421438,0.681919298044934,1.00001177539532
"sigma_pop[4]",0.791063040988783,1.93236542498401,1.21033206772862,0.999982294368627
"sigma_pop[5]",1.11667222395099,5.14400317012083,2.32607078239034,1.00001546495783
"sigma_pop[6]",0.219245738572479,0.615671744050295,0.359332512167882,1.00004072427436
"sigma_pop[7]",0.236614731759293,1.10500481471007,0.490667172006282,1.00005301269656
"sigma_pop[8]",0.286062117489047,0.715513407528391,0.443774566940826,0.999968661530757
"sigma_pop[9]",0.610661788980094,2.00071797915853,1.07381916106174,1.00006789081539
"sigma_pop[10]",0.494179829494492,2.04634763606966,0.966431320767861,1.0000101182431
"sigma_pop[11]",0.853113889124351,3.01314194447064,1.54816697871449,0.999994516220669
"sigma_pop[12]",0.861022180101144,3.06920916108681,1.57880725738641,1.00000465618315
"sigma_pop[13]",0.491552220899433,2.71691652152756,1.11662949052094,1.00020133595527
"sigma_pop[14]",0.186622189986017,0.633560203171922,0.332771140490152,1.00001950713562
"sigma_pop[15]",1.3588583937619,4.60543313091041,2.42695637056186,1.00001639214124
"mu[1]",0.441760278622252,1.12014798733325,0.797322552744137,0.999993207122696
"mu[2]",0.439930456714106,1.04839009048333,0.757937677353627,0.999991141659559
"mu[3]",0.190392703112409,0.650125566652177,0.414996836795342,0.999972008145211
"mu[4]",0.131389790808012,0.637511747132979,0.378452586953644,0.9999753135552
"mu[5]",0.27404496882955,0.678364816740087,0.472507268088767,0.999967682862788
"mu[6]",0.140430585454596,0.638634267830114,0.383924454744969,0.999974824418106
"mu[7]",-1.62078624103433,1.36359114395349,-0.241191753548861,1.00002456857554
"mu[8]",-1.39713974346933,1.26498744082471,-0.12032618963903,1.00001989200817
"mu[9]",-1.38270605381154,1.93160466492093,0.446011378484969,0.999982108372984
"mu[10]",-1.23745943921178,1.24445015656197,0.0134957954671338,1.00001122611726
"mu[11]",0.0829045756194224,1.09464934381935,0.589908440453529,0.999976135093269
"mu[12]",0.0317254496281426,1.28712215960239,0.660722704536376,0.999969563982493
"mu[13]",-0.0411099799366575,1.18720086617198,0.573500116167005,0.999977266453534
"mu[14]",0.0373877723018811,1.27796045772915,0.659663355888476,0.999969516507505
"mu[15]",0.164641228163648,1.10901259067054,0.636305589653637,0.99996919805614
"mu[16]",0.133296968224277,1.152843651046,0.643269503691895,0.999969061200288
"mu[17]",0.130425321087253,1.15661848416595,0.643840112909403,0.999969062148363
"mu[18]",0.0563861496605774,1.11260173725385,0.586273080635591,0.999976494667314
"mu[19]",0.157643511424379,1.11943225756613,0.638084401961613,0.999969134098097
"mu[20]",-0.492774774518399,1.54309629821647,0.527435822326411,0.999977399496532
"mu[21]",0.191787919667098,1.05392084280023,0.622256197063589,0.999970580969061
"mu[22]",0.992786670803608,2.4159770981366,1.71435111685233,0.999986916385313
"mu[23]",0.542536654621033,3.45850391481921,2.03776089196978,0.99998858021897
"mu[24]",0.959604575163854,2.34879550614234,1.65416499278339,0.999979217084022
"mu[25]",0.960956102854231,2.3500687188602,1.65654757628439,0.999979546953373
"mu[26]",0.64521933264996,2.41626317060792,1.51002446400647,0.999966058843024
