"","2.5%","97.5%","mean","Rhat"
"a[1]",0.584735831283999,1.69548203693674,1.20379660157577,0.999964104125512
"a[2]",0.768099645266766,1.74895961395509,1.29716681066767,1.00002260950383
"a[3]",1.39999297630703,2.23339390705291,1.84614075046508,1.00002597181338
"a[4]",1.30557788378747,2.25138774056124,1.82767773178894,1.00005598983813
"a[5]",0.712162823526496,1.33892991755461,1.03718980113121,0.999977741181399
"a[6]",0.770571924442028,1.59656218541511,1.21475965200048,1.0001514390407
"a[7]",0.751966995547588,1.80578130694657,1.33476996671864,1.00003947907655
"a[8]",1.12364726452374,2.03645583059739,1.61362536588109,1.00005461407958
"a[9]",1.63230763415561,2.24447649827978,1.95828879767643,0.999965970548062
"a[10]",0.615823749020083,1.53912008000669,1.1003448422482,0.999985397852284
"a[11]",1.17799658093976,2.1508811920987,1.69986356207764,1.00000091679031
"a[12]",0.970693407061929,1.78802395296585,1.39660765076696,1.00007900054492
"a[13]",0.853552727279048,1.99497716448917,1.48501984401661,0.999975728031341
"a[14]",0.169715282063606,1.66396741747972,0.979680262839543,1.00001478118952
"a[15]",0.903076921640387,1.80355025227221,1.38141807274991,0.999998221814524
"b[1]",-0.0253530385701965,0.0186285898301756,-0.00503036864687149,0.99996172996384
"b[2]",-0.0350103543104,0.0137428625855064,-0.0105949201694028,0.999990638917579
"b[3]",-0.0505564331365127,-0.00398001454969229,-0.0269924304124525,0.999964588422246
"b[4]",-0.0349488772513339,0.0101029688503487,-0.01309721478442,1.00001025690472
"b[5]",-0.0219795315855494,0.00985277339416991,-0.0060209951968886,1.00002990182133
"b[6]",-0.0414238240339198,0.00235175057871032,-0.0193759602929242,1.00013171803982
"b[7]",-0.0195935092696066,0.0261358577120053,0.00179420286494902,1.00003734869889
"b[8]",-0.0348365469642635,0.00902597269778058,-0.0124680109713602,1.00008781937254
"b[9]",-0.0318429443771216,-2.90526904357388e-05,-0.0161096276872101,0.999971751804427
"b[10]",-0.018859936964076,0.0239790495764634,0.00301064742422097,0.99996210501318
"b[11]",-0.0277461931319722,0.0196284695163708,-0.00369603220340214,1.00000423820537
"b[12]",-0.0302857211300563,0.0103620339611304,-0.00962411422946307,1.00006454050236
"b[13]",-0.0294338470357155,0.0215673324107104,-0.00515305795986947,0.999963896885261
"b[14]",-0.00935033944733979,0.0529694186034312,0.0212974000548713,0.999988749927071
"b[15]",-0.0398690765813304,0.0101920221088866,-0.0145606133838626,0.999991411917237
"sigma_pop[1]",0.747550266165288,5.35060249022025,2.04208453749811,1.00000912848229
"sigma_pop[2]",1.09049020726084,6.79506966522296,2.77547512968025,0.99997618953813
"sigma_pop[3]",1.20389727218202,7.9165313054418,3.16785664122934,1.00008227435387
"sigma_pop[4]",1.55019624657871,11.3387102436832,4.39253861667038,0.999993661383103
"sigma_pop[5]",0.341717759792773,1.78129147209515,0.780903396840648,1.00012914545785
"sigma_pop[6]",0.438587396167159,3.37314410851868,1.23932626735017,1.00001507262194
"sigma_pop[7]",1.93751786709276,9.89691501854241,4.47484034129194,0.999983686607305
"sigma_pop[8]",1.87017288912389,12.1241348963443,4.9427563645644,1.00013839605189
"sigma_pop[9]",1.5712143681459,7.18008676694869,3.38045390212424,1.0000054642959
"sigma_pop[10]",1.07025677220656,7.42715926169063,2.90105010026455,1.0000208844626
"sigma_pop[11]",2.50987685034593,14.7371183603745,6.23170569207546,1.00002398038757
"sigma_pop[12]",1.70128603417449,8.34150118735367,3.80548030627019,0.999973188768996
"sigma_pop[13]",2.23892664503084,11.406665051775,5.17604558595334,0.999960718800545
"sigma_pop[14]",1.90446708666562,12.8587149842078,5.1271706023826,0.99996984353655
"sigma_pop[15]",0.922809844053123,6.69034255558157,2.55708739212087,1.00001182077782
"mu[1]",2.16221168350968,3.85243231029942,2.91321694477953,0.999976704744429
"mu[2]",2.10392635497762,3.8686502209793,2.89550388271638,0.999975393279259
"mu[3]",2.12992432853235,3.85995047175484,2.90235407779288,0.999975902025795
"mu[4]",2.11635391390582,3.86547476465014,2.89877255719321,0.999975635911145
"mu[5]",2.09838601159507,3.87129803366781,2.89395973540234,0.999975278865615
"mu[6]",2.08534243505519,3.87811502494757,2.89030471694345,0.999975008895561
"mu[7]",2.12421789434853,3.8634223481459,2.90078031023058,0.999975785093139
"mu[8]",2.07057171027416,3.88655003379327,2.88599231093039,0.999974692517426
"mu[9]",2.06573536706564,3.89010450862277,2.88445161114268,0.999974580202065
"mu[10]",2.13353291539079,4.38704959269939,3.20368568176776,0.999974787951963
"mu[11]",2.05802251287964,4.5847948142466,3.25658467986317,0.999973302069813
"mu[12]",2.06159681700784,4.57566679887514,3.25466433719446,0.999973348968817
"mu[13]",2.08926106849717,4.50080822140909,3.23464165889535,0.99997386873021
"mu[14]",2.08308532058447,4.51509977792224,3.23873859922069,0.999973757726484
"mu[15]",1.99209529948552,3.8890190353273,2.84505670115747,0.999983939498794
"mu[16]",1.80685046653323,3.91904058719611,2.75961104304431,0.999979729638785
"mu[17]",1.84047629666128,3.90990999050311,2.77492656747114,0.999980210273319
"mu[18]",1.90917152515765,3.89836279864819,2.80595388539012,0.999981548196087
"mu[19]",1.88481081014915,3.8984881459732,2.7950449922883,0.999981021540598
"mu[20]",1.90974272564301,3.89841443862194,2.80627648913424,0.99998156470529
"mu[21]",1.80685046653323,3.91904058719611,2.75961104304431,0.999979729638785
"mu[22]",1.94234537134188,3.89210484323687,2.82089810159918,0.999982369400771
"mu[23]",2.349974177364,4.53570484441229,3.36355154653358,1.00001072771859
