"","2.5%","97.5%","mean","Rhat"
"mu[89]",1.78466911860459,4.06351277599367,2.76503403906397,0.99996781522777
"mu[90]",1.84217589961678,4.09583561586314,2.81359311713735,0.999967324970386
"mu[91]",1.97035574950618,4.17702168688017,2.92283518345503,0.999966442445852
"mu[92]",1.92511628736997,4.1504879195877,2.88351277018795,0.999966722658095
"mu[93]",1.83461314111935,4.0925649123708,2.80770333394861,0.999967381426647
"mu[94]",1.85585187761397,4.10248998346636,2.82559835557267,0.999967212558106
"mu[95]",1.80904395297519,4.0788505304062,2.78612017777908,0.999967595495734
"mu[96]",1.79440768688935,4.06909441667676,2.77321057650523,0.9999677288056
"mu[97]",1.80221948411708,4.07270482067353,2.78024294857502,0.999967655705471
"mu[98]",1.92681160318327,4.15166964032026,2.88474126288837,0.999966713242889
"mu[99]",1.87494117588,4.11432600125847,2.8427297283135,0.999967058459545
"mu[100]",3.10390487383964,6.54319695625832,4.73422353947892,0.99998468412635
"mu[101]",3.08938973565582,6.43420935059854,4.67098808481252,0.999984256593108
"mu[102]",3.01710513332785,5.94434251948322,4.38679081681986,0.999981676235586
"mu[103]",3.10447163831385,6.54867243095825,4.73757975681292,0.999984705494531
"mu[104]",3.08467460484962,6.39915166483301,4.65204895331068,0.999984119025103
"mu[105]",3.0983278362431,6.50048562784847,4.7089034724589,0.999984518685417
"mu[106]",3.10998166025531,6.59025299164978,4.75946406620722,0.999984841670176
"mu[107]",1.52636168243406,4.14349691615153,2.66171581693525,0.999977212628621
"mu[108]",1.44827343190226,4.11259341394145,2.59838571190497,0.999976029597341
"mu[109]",1.49299298106099,4.12685284084763,2.6341300115371,0.999976681217182
"mu[110]",1.42738152804749,4.10287461753005,2.58206039987068,0.99997574583735
"mu[111]",1.40642459827244,4.09306276602596,2.56458541869493,0.999975451686664
"mu[112]",1.47045337125725,4.11988911165042,2.61595437739924,0.999976344665244
"mu[113]",1.42660852680044,4.10236833438006,2.58141029256531,0.99997573471685
"mu[114]",2.84073257102769,5.94315484800997,4.25364886084063,1.00000535232792
"mu[115]",2.82124928916046,5.79568130694849,4.16557006811474,1.00000597288446
"mu[116]",2.75988476901574,5.48090714695016,3.96703776391288,1.00000649668761
"mu[117]",2.83140199699813,5.86981878896442,4.20971309283208,1.00000568545692
"mu[118]",2.82633727525008,5.83538761483656,4.18931968731144,1.00000582453237
"mu[119]",2.83936118861794,5.93700532545834,4.25002335395361,1.00000538143839
"mu[120]",2.85819963962007,6.06912446562571,4.32890924694271,1.00000469065002
"mu[121]",3.17262037207514,5.17864948358324,4.10764572367046,0.999996413162802
"mu[122]",2.6848888970268,4.99263072515536,3.75984993261823,1.00000383942686
"mu[123]",2.8584797493881,5.05130329534483,3.88143585160647,1.00000108769528
"mu[124]",2.88206404832407,5.05948440863426,3.89785690942154,1.00000072552395
"mu[125]",2.77177632041121,5.01929098348782,3.8208599318153,1.00000244467024
"mu[126]",2.84184549290013,5.04492927596512,3.86939337140122,1.0000013549329
"mu[127]",2.77589260471216,5.02075359755747,3.82339458657107,1.00000238729062
"mu[128]",2.72044497559359,5.00161612066705,3.78504637448665,1.00000326038259
"mu[129]",2.73014081488942,5.00463247468012,3.79195110941042,1.00000310242151
"mu[130]",2.76274222152472,5.0159932946245,3.81411149931167,1.000002597676
"mu[131]",2.89824970084102,5.06557541271296,3.90885422687811,1.00000048449138
"mu[132]",4.16303206163238,7.15041342058062,5.60749167470619,0.999996311257303
"mu[133]",4.13906435126286,6.86348930331106,5.45369339892651,0.999995748766445
"mu[134]",4.15759878587711,7.08684303379506,5.57403768332698,0.999996205720203
"mu[135]",4.13971018595268,6.88325858501529,5.46446453320032,0.999995794850604
"mu[136]",4.15373300860217,7.04571563320704,5.55377796294814,0.999996137440281
"mu[137]",4.0919682648785,6.50103736903628,5.24251722450051,0.999994628623381
"mu[138]",4.14433917768356,6.94500249152446,5.49984007670517,0.99999593886732
"mu[139]",4.13225650129461,6.78895467547014,5.41116401689752,0.999995556409837
"mu[140]",2.06819688993942,5.41469569517959,3.55676355295052,1.00011654033871
"mu[141]",1.9946489104701,5.50255637149442,3.5540984356867,1.0001213193672
"mu[142]",2.09539977483029,5.38181841177338,3.55808685413921,1.00011448644381
"mu[143]",2.11304805264331,5.3660367001233,3.55894328851842,1.00011321476738
"mu[144]",2.02844415503548,5.45908311063125,3.55515994079293,1.0001192593539
"mu[145]",2.02706982415771,5.46019591840432,3.55510874043918,1.00011935244044
"mu[146]",2.14323944646708,5.33456288071055,3.56078924589371,1.00011057942315
"mu[147]",2.38885685105973,5.45154106357418,3.72336344297422,1.00000228314917
"mu[148]",2.41004312135029,5.40892253860202,3.71392825216061,1.00000321249339
"mu[149]",2.36717656828552,5.50221637821011,3.73308922565971,1.00000165862636
"mu[150]",2.37936479596521,5.4721282979975,3.72730736441347,1.00000199228201
"mu[151]",2.39822672170668,5.43278766662207,3.71915392666345,1.00000265512603
"mu[152]",2.37040560286684,5.49317195212921,3.73152448780894,1.00000173856685
"mu[153]",2.38510997303398,5.46205327092118,3.72512317461504,1.00000214671984
"mu[154]",4.18987729219575,7.98498789866637,5.92148796084001,1.00000089025658
"mu[155]",4.18704551272291,8.14960302178953,6.0003492351597,1.00000062179712
"mu[156]",4.18672836026765,8.15279043175192,6.0018407947179,1.00000061585873
